1;Surgery;Acute appendicitis;A 25 year old man presents with a two week history of right iliac fossa pain and intermittent fevers.  His BP is 120/72 mmHg, PR 64/min and T 36.4°C. Examination reveals evidence of a 6cm right iliac fossa mass.  There is tenderness over the mass but nowhere else on the abdomen.  How would you assess and manage him?
2;Surgery;Breast lump;A 60 year old woman presents with a breast lump she has found herself. You are unable to palpate the lump.  How would you manage this situation?
3;Surgery;Carotid bruit;A 70 year old asymptomatic man is found to have a right carotid bruit. How would you assess and manage him?
4;Surgery;Central catheter associated pneumothorax;A 57 year old man has a central line inserted into his right subclavian vein. Immediately after the insertion, he develops acute shortness of breath.  How would you assess and manage him?
5;Surgery;Chronic otitis media;A 43 year old woman presents with worsening left-sided headache. She has a history of chronic otitis media affecting the left ear. How would you assess  her?
6;Surgery;DVT prophylaxis;A 65 year old man is booked for a radical prostatectomy for prostate cancer.  He had a right leg deep venous thrombosis 5 months ago and is currently on Warfarin.  What are the measures you would take to prevent a recurrence?
7;Surgery;DVT prophylaxis;A 60 year old man is admitted for an anterior resection of the rectum for carcinoma.  How would you manage the risk of deep venous thrombosis?
8;Surgery;DVT prophylaxis and warfarin;A 72 year old woman presents to the Emergency Department with a four day history of epigastric pain.  Gastroscopy reveals evidence of a gastric antral ulcer. Can you outline your management plan?
9;Surgery;Idiopathic Thrombocytopaenic Purpura;A 36 year old woman is to have a repair of a shoulder rotator cuff injury.  She has a history of ITP and is on oral prednisone.  How would you manage her?
10;Surgery;Impotence;A 70 year old man presents with the recent onset of impotence. How would you assess and manage him?
11;Surgery;Intermittent claudication;A 73 year old man presents with intermittent pain in his right thigh and calf on walking.  What might you expect to find on history and examination?
12;Surgery;Intra-op components of care;A 65 year old man is on the operating theatre table for a liver resection for metastases from colorectal cancer.  Outline the non-surgical intra-operative components of this patient’s care.
13;Surgery;Laparoscopic cholecystectomy consent;A 40 year old woman is admitted for an elective laparoscopic cholecystectomy for gallstones. How would you explain the risks and benefits of the procedure to her?
14;Surgery;Large bowel obstruction;An 82 year old woman presents to the Emergency Department with a four day history of cramping supra-pubic abdominal pain, abdominal distension and complete constipation.  She has not previously had any abdominal surgery.  Clinical examination reveals evidence of right iliac fossa tenderness.  Can you outline your management plan?
15;Surgery;Laryngeal carcinoma;A 60 year old man presents with hoarseness for four weeks.  There is no history of upper respiratory infection.  How would you assess him?
16;Surgery;NEW CASE - 2020 RELEASE;A 21 year old man presents with a suspected fractured nose sustained during a football game.  Can you outline your management?
17;Surgery;NEW CASE - 2020 RELEASE;A 57 year old man presents with abdominal pain.  There are no signs of abdominal rebound tenderness or guarding.  What are possible diagnoses and which investigations may be helpful?
18;Surgery;NEW CASE - 2020 RELEASE;A 63 year old man presented with jaundice and is booked for an endoscopic retrograde cholangio-pancreatogram (ERCP).  Can you outline the consent for this procedure?
19;Surgery;NEW CASE - 2020 RELEASE;A 63 year old man presents with macroscopic haematuria after a fall off a ladder.  Can you outline your management?
20;Surgery;NEW CASE - 2020 RELEASE;A 68 year old woman presents with evidence of spreading cellulitis of the anterior abdominal wall.  What symptoms, signs and investigation results would support a diagnosis of necrotizing acute soft tissue infection?
21;Surgery;NEW CASE - 2020 RELEASE;A 72 year old man presents with evidence of possible large bowel obstruction.  What are the indications for non-operative intervention?
22;Surgery;NEW CASE - 2020 RELEASE;An 82 year old woman presents with evidence of a hard 2cm lesion in her left lateral neck.  What are the differential diagnoses and appropriate investigations?
23;Surgery;NEW CASE - 2020 RELEASE;You are asked by the nursing staff on the surgical ward to review a 68 year old woman with persistent nausea.  She underwent a laparotomy for perforated peptic ulcer two days earlier.  What are the differential diagnoses and appropriate treatment?
24;Surgery;NEW CASE - 2020 RELEASE;You are asked to chart intravenous fluids for a 67 year old woman who underwent a laparotomy for perforated peptic ulcer disease two days earlier.  What fluids and rate would you chart?  What factors do you take into account?
25;Surgery;NEW CASE - 2020 RELEASE;You are asked to review a 68 year old man who underwent a Hartmann’s procedure six days ago because of perforated sigmoid colon diverticular disease.  His total urine output has been 50mls over the last six hours. The nurse has requested 20mgs of Lasix.  How would you manage the patient?
26;Surgery;Nipple discharge;A 44 year old woman presents with discharge from her right nipple.  What are the differential diagnoses?
27;Surgery;Painful swollen testis;A 56 year old man presents with a painful, swollen right testis.  He has recently experienced several urinary tract infections.  How would you manage him?
28;Surgery;Pancreatic cancer;A 58 year old man presents with painless progressive jaundice for 2 weeks. Investigations reveal cholestatic liver function tests, dilated bile ducts, and a 3cm mass in the head of the pancreas. How would you manage him?
29;Surgery;Post-op analgesia;You are asked by the nursing staff on the surgical ward to review a 78 year old woman with abdominal pain who underwent a small bowel resection four days earlier.  What are the considerations you need to take into account when you chart her analgesia?     
30;Surgery;Post-op confusion;A 75 year old woman has an urgent operation for an incarcerated femoral hernia.  Twenty four hours later she becomes anxious and confused. How would you assess and manage her?
31;Surgery;Post-op hypotension;An 81 year old female has a repair of an abdominal aortic aneurysm.  Twenty-four hours later she becomes hypotensive (BP 90/70).  How would you assess and manage her?
32;Surgery;Post-op pulmonary complications;A 63 year old woman has a total hip replacement. She is a heavy smoker (25 pack years). On the first day post-operatively she is complaining of shortness of breath and cough. How would you assess and manage her?
33;Surgery;Post-op urinary retention;You are asked to review a 72 year old man on the ward who underwent bilateral inguinal hernia repair earlier in the day.  He has been unable to pass urine for the last eight hours.  Outline your management.
34;Surgery;Post-operative constipation;A 55 year old woman has severe constipation five days after abdominal hysterectomy. How would you assess and manage her?
35;Surgery;Post-operative fistula;A 30 year old woman had resection of part of the ileum for Crohn’s disease. Five days later she has a fever (38.5oC) and a discharge of brownish offensive material from the lower end of the abdominal wound. How would you assess and manage her?
36;Surgery;Post-parathyroidectomy hypocalcaemia;A 38 year old woman has a minimally invasive parathyroidectomy for a parathyroid adenoma which had caused hypercalcemia.  Twenty-four hours later she complains of “pins and needles” around her mouth.  How would you assess and manage her?
37;Surgery;Post-procedure infection;A 60 year old woman has a left hemicolectomy for carcinoma.  Three days later, she has a temperature of 39°C.  How would you assess her?
38;Surgery;Post-thyroidectomy haematoma;A 56 year old man has a total thyroidectomy.  12 hours later he complains of difficulty breathing.  He has stridor and there is swelling at his wound site.  How would you manage him?
39;Surgery;Pre-op and post-op care;A 65 year old man has been transferred from the ward to the operating theatres for an elective right knee replacement.  Outline his pre-operative management and post-operative recovery room care.
40;Surgery;Pre-op anti-platelet management;A 70 year old man is booked for an elective cystoscopy.  He is taking clopidogrel and aspirin because of emergency insertion of a coronary stent two months earlier.  Outline your pre-operative management.
41;Surgery;Pre-op colonoscopy and diabetes management;A 70 year old man is booked for an elective colonoscopy because of a positive faecal occult blood test.  He is diabetic and takes metformin but no insulin.  He has mild renal impairment (serum creatinine 0.14mmol/L, NR 0.06-0.12).  How would you assess and manage this man peri-operatively?
42;Surgery;Primary bleeding disorder;A 35 year old woman presents to the pre-operative clinic for assessment prior to a laparoscopic cholecystectomy.  She has history of excessive menstrual loss and of bleeding problems after tooth extraction. How would you assess her?
43;Surgery;Prostate carcinoma;A 68 year old man presents with difficulty passing urine and frequent nocturia.  He has a generally enlarged prostate with a small hard nodule on its surface.  How would you assess and manage him?
44;Surgery;Pyelonephritis / Kidney Stone *** differing answers;A 65 year old man presents to the Emergency Department with a twenty four hour history of right loin to groin colicky pain and intermittent fevers.  His BP is 120/72 mmHg, PR 64/min and T 38.4°C.  Can you outline your management plan?
45;Surgery;Septic arthritis;An 80 year old woman presents with a painful swollen right knee.  She has a temperature of 38.2°C.  The knee joint is swollen, tender and warm.  How would you manage her?
46;Surgery;Subacute thyroiditis;A 36 year old woman presents with a four day history of neck pain and swelling. She has a swollen painful thyroid. How would you assess and manage her?
47;Surgery;Subphrenic abscess;You are asked by the nursing staff on the surgical ward to review a 68 year old woman with a swinging fever and right shoulder tip pain.  She underwent a laparotomy for perforated peptic ulcer seven days earlier.  What is the likely diagnosis and appropriate treatment?
48;Surgery;Urgent consent for non-English speaking patient;A 68 year old Russian man, who does not speak English, become hypotensive and anaemic 12 hours after abdominal surgery and urgently needs to return to theatre.  How would you obtain consent?
49;Surgery;Varicose veins;An 82 year old woman presents with lower limb varicose veins. Explain how you would assess this patient’s varicose veins with reference to the venous drainage of the lower limb, and relevant surface anatomy.
50;Surgery;Venous ulcer;A 65 year old woman has a 7cm ulcer with a sloughy base situated just above the medial malleolus.  There is brownish pigmentation of her left lower calf .  How would you manage her?
